,id,owner_name,owner_is_human,owner_result,is_army,is_building,is_worker,started_at,finished_at,died_at
Scarlett147062801,147062801,Scarlett,True,Win,True,False,False,17405,17405,18470
Scarlett147587073,147587073,Scarlett,True,Win,False,True,False,10673,10913,NA
Scarlett147849217,147849217,Scarlett,True,Win,False,False,False,10682,10682,11296
Scarlett147849218,147849218,Scarlett,True,Win,True,False,False,11299,11299,13580
Scarlett147849221,147849221,Scarlett,True,Win,True,False,False,16465,16465,16769
Scarlett148111362,148111362,Scarlett,True,Win,False,False,False,10710,10710,11297
Scarlett148111363,148111363,Scarlett,True,Win,True,False,False,11299,11299,12184
Scarlett148111365,148111365,Scarlett,True,Win,True,False,False,12285,12285,13668
Scarlett148111366,148111366,Scarlett,True,Win,True,False,False,13670,13670,14278
Scarlett148373505,148373505,Scarlett,True,Win,False,False,False,10686,10686,11299
Scarlett148373506,148373506,Scarlett,True,Win,False,False,False,11314,11314,11714
Scarlett148373507,148373507,Scarlett,True,Win,False,False,False,11723,11723,12157
Scarlett148373512,148373512,Scarlett,True,Win,False,False,False,12390,12390,12940
Scarlett148373513,148373513,Scarlett,True,Win,False,False,False,12942,12942,13671
Scarlett148373514,148373514,Scarlett,True,Win,True,False,False,13673,13673,14278
Scarlett148897794,148897794,Scarlett,True,Win,True,False,False,10723,10723,NA
Scarlett149159938,149159938,Scarlett,True,Win,False,False,False,15444,15444,15926
Scarlett149159939,149159939,Scarlett,True,Win,False,False,True,15928,15928,NA
Scarlett149422081,149422081,Scarlett,True,Win,False,False,False,10705,10705,11299
Scarlett149422082,149422082,Scarlett,True,Win,False,False,False,11323,11323,11755
Scarlett149422083,149422083,Scarlett,True,Win,False,False,True,11763,11763,19844
Scarlett149422084,149422084,Scarlett,True,Win,True,False,False,19849,19849,20337
Scarlett149684232,149684232,Scarlett,True,Win,True,False,False,14870,14870,15293
Scarlett149684235,149684235,Scarlett,True,Win,False,False,False,15337,15337,15879
Scarlett149684236,149684236,Scarlett,True,Win,False,True,False,15881,16156,16374
Scarlett149684237,149684237,Scarlett,True,Win,False,False,False,16384,16384,16980
Scarlett149684238,149684238,Scarlett,True,Win,True,False,False,16982,16982,17339
Scarlett149684240,149684240,Scarlett,True,Win,True,False,False,17406,17406,18949
Scarlett149684241,149684241,Scarlett,True,Win,True,False,False,18952,18952,19804
Scarlett149684243,149684243,Scarlett,True,Win,False,True,False,19819,NA,19843
Scarlett149946369,149946369,Scarlett,True,Win,False,False,False,10765,10765,11195
Scarlett149946371,149946371,Scarlett,True,Win,True,False,False,16199,16199,16862
Scarlett149946377,149946377,Scarlett,True,Win,False,False,False,19055,19055,19849
Scarlett150208516,150208516,Scarlett,True,Win,True,False,False,16197,16197,18359
Scarlett150470657,150470657,Scarlett,True,Win,True,False,False,10807,10807,NA
Scarlett150732801,150732801,Scarlett,True,Win,False,False,False,10820,10820,11276
Scarlett150732802,150732802,Scarlett,True,Win,True,False,False,11290,11290,13580
Scarlett150732803,150732803,Scarlett,True,Win,False,False,False,13583,13583,14186
Scarlett150732805,150732805,Scarlett,True,Win,True,False,False,14205,14205,14889
Scarlett150732812,150732812,Scarlett,True,Win,True,False,False,15744,15744,19074
Scarlett150994947,150994947,Scarlett,True,Win,True,False,False,10974,10974,13497
Scarlett150994953,150994953,Scarlett,True,Win,True,False,False,13668,13668,14784
Scarlett150994955,150994955,Scarlett,True,Win,False,False,False,18666,18666,19230
Scarlett150994959,150994959,Scarlett,True,Win,False,False,False,19280,19280,19849
Scarlett151257089,151257089,Scarlett,True,Win,False,False,False,10824,10824,11276
Scarlett151257090,151257090,Scarlett,True,Win,True,False,False,11297,11297,14867
Scarlett151257096,151257096,Scarlett,True,Win,False,False,False,18201,18201,18952
Scarlett151257097,151257097,Scarlett,True,Win,True,False,False,18954,18954,18969
Scarlett151257106,151257106,Scarlett,True,Win,True,False,False,19083,19083,NA
Scarlett151519234,151519234,Scarlett,True,Win,False,False,False,10918,10918,11505
Scarlett151781377,151781377,Scarlett,True,Win,True,False,False,10824,10824,15337
Scarlett151781388,151781388,Scarlett,True,Win,False,False,False,16955,16955,17404
Scarlett151781389,151781389,Scarlett,True,Win,True,False,False,17406,17406,18247
Scarlett152043522,152043522,Scarlett,True,Win,True,False,False,10857,10857,NA
Scarlett15204360,15204360,Scarlett,True,Win,True,False,False,12155,12155,12755
Scarlett15204361,15204361,Scarlett,True,Win,True,False,False,12761,12761,13623
Scarlett15204365,15204365,Scarlett,True,Win,False,False,False,14892,14892,15564
Scarlett15204367,15204367,Scarlett,True,Win,True,False,False,16979,16979,18045
Scarlett15204370,15204370,Scarlett,True,Win,False,False,False,18077,18077,19076
Scarlett15204373,15204373,Scarlett,True,Win,False,False,False,19295,19295,19941
Scarlett15204376,15204376,Scarlett,True,Win,False,False,False,20201,20201,NA
Scarlett152305665,152305665,Scarlett,True,Win,True,False,False,10830,10830,13535
Scarlett152305666,152305666,Scarlett,True,Win,False,False,False,13997,13997,14461
Scarlett152305667,152305667,Scarlett,True,Win,False,False,False,14477,14477,15079
Scarlett152305681,152305681,Scarlett,True,Win,False,False,False,15535,15535,15928
Scarlett152305682,152305682,Scarlett,True,Win,False,False,True,15931,15931,NA
Scarlett152567809,152567809,Scarlett,True,Win,True,False,False,10831,10831,15020
Scarlett152567830,152567830,Scarlett,True,Win,True,False,False,15299,15299,16874
Scarlett152567831,152567831,Scarlett,True,Win,False,False,False,16877,16877,17405
Scarlett152567832,152567832,Scarlett,True,Win,True,False,False,17533,17533,19884
Scarlett152567839,152567839,Scarlett,True,Win,True,False,False,19950,19950,NA
Scarlett152829953,152829953,Scarlett,True,Win,True,False,False,10831,10831,13571
Scarlett152829957,152829957,Scarlett,True,Win,False,True,False,16428,16706,NA
Scarlett153092097,153092097,Scarlett,True,Win,True,False,False,10834,10834,15260
Scarlett153092101,153092101,Scarlett,True,Win,True,False,False,15299,15299,16786
Scarlett153092103,153092103,Scarlett,True,Win,False,False,False,19675,19675,NA
Scarlett153354241,153354241,Scarlett,True,Win,True,False,False,10834,10834,13562
Scarlett153616386,153616386,Scarlett,True,Win,True,False,False,10979,10979,15052
Scarlett153616398,153616398,Scarlett,True,Win,False,False,False,20076,20076,NA
Scarlett153878529,153878529,Scarlett,True,Win,True,False,False,10979,10979,13481
Scarlett153878530,153878530,Scarlett,True,Win,False,False,False,13485,13485,14257
Scarlett153878531,153878531,Scarlett,True,Win,True,False,False,14269,14269,14759
Scarlett154140673,154140673,Scarlett,True,Win,True,False,False,10979,10979,13522
Scarlett154140674,154140674,Scarlett,True,Win,False,False,False,13524,13524,14192
Scarlett154140675,154140675,Scarlett,True,Win,True,False,False,14194,14194,15289
Scarlett154140676,154140676,Scarlett,True,Win,True,False,False,15293,15293,16861
Scarlett154140681,154140681,Scarlett,True,Win,True,False,False,16979,16979,17398
Scarlett154140682,154140682,Scarlett,True,Win,True,False,False,17405,17405,18475
Scarlett154402817,154402817,Scarlett,True,Win,False,False,False,11007,11007,11506
Scarlett154402820,154402820,Scarlett,True,Win,True,False,False,14732,14732,14977
Scarlett154402833,154402833,Scarlett,True,Win,True,False,False,17532,17532,20217
Scarlett154664966,154664966,Scarlett,True,Win,False,False,False,15564,15564,NA
Scarlett154927109,154927109,Scarlett,True,Win,True,False,False,13674,13674,14703
Scarlett154927110,154927110,Scarlett,True,Win,True,False,False,16743,16743,16768
Scarlett154927114,154927114,Scarlett,True,Win,False,False,False,16851,16851,17405
Scarlett154927115,154927115,Scarlett,True,Win,False,False,False,17442,17442,18954
Scarlett154927116,154927116,Scarlett,True,Win,True,False,False,18957,18957,NA
Scarlett155189257,155189257,Scarlett,True,Win,False,False,False,12297,12297,12776
Scarlett155189259,155189259,Scarlett,True,Win,False,False,False,14910,14910,15738
Scarlett155189260,155189260,Scarlett,True,Win,False,True,False,15741,16221,NA
Scarlett155451398,155451398,Scarlett,True,Win,False,False,False,14888,14888,15744
Scarlett155451399,155451399,Scarlett,True,Win,True,False,False,15747,15747,17339
Scarlett155451400,155451400,Scarlett,True,Win,False,False,False,17357,17357,17923
Scarlett155451401,155451401,Scarlett,True,Win,True,False,False,17925,17925,18496
Scarlett155451405,155451405,Scarlett,True,Win,True,False,False,18958,18958,19352
Scarlett155451409,155451409,Scarlett,True,Win,False,False,False,19416,19416,NA
Scarlett155713539,155713539,Scarlett,True,Win,False,False,False,11135,11135,11597
Scarlett155975684,155975684,Scarlett,True,Win,False,False,False,15591,15591,15931
Scarlett156237828,156237828,Scarlett,True,Win,False,False,False,11245,11245,11670
Scarlett156237834,156237834,Scarlett,True,Win,False,False,False,14906,14906,15744
Scarlett156237835,156237835,Scarlett,True,Win,True,False,False,15747,15747,16799
Scarlett156499970,156499970,Scarlett,True,Win,True,False,False,11195,11195,13529
Scarlett156499974,156499974,Scarlett,True,Win,True,False,False,13661,13661,14170
Scarlett156762114,156762114,Scarlett,True,Win,True,False,False,11195,11195,14711
Scarlett156762116,156762116,Scarlett,True,Win,True,False,False,14729,14729,15387
Scarlett156762119,156762119,Scarlett,True,Win,True,False,False,15423,15423,18257
Scarlett157024258,157024258,Scarlett,True,Win,False,False,False,11247,11247,11676
Scarlett157286401,157286401,Scarlett,True,Win,True,False,False,11269,11269,11432
Scarlett157286403,157286403,Scarlett,True,Win,True,False,False,11503,11503,12422
Scarlett157286404,157286404,Scarlett,True,Win,True,False,False,12425,12425,13539
Scarlett157286408,157286408,Scarlett,True,Win,False,False,False,13906,13906,14366
Scarlett157286412,157286412,Scarlett,True,Win,False,False,False,17682,17682,18954
Scarlett157286413,157286413,Scarlett,True,Win,True,False,False,18958,18958,20123
Scarlett15728642,15728642,Scarlett,True,Win,False,False,False,19535,19535,20120
Scarlett15728644,15728644,Scarlett,True,Win,False,False,False,20191,20191,NA
Scarlett1572869,1572869,Scarlett,True,Win,False,True,False,16557,16797,NA
Scarlett157548545,157548545,Scarlett,True,Win,True,False,False,11269,11269,11416
Scarlett157548551,157548551,Scarlett,True,Win,True,False,False,11496,11496,12422
Scarlett157548552,157548552,Scarlett,True,Win,True,False,False,12424,12424,14893
Scarlett157810689,157810689,Scarlett,True,Win,True,False,False,11274,11274,11377
Scarlett157810691,157810691,Scarlett,True,Win,True,False,False,11503,11503,12424
Scarlett157810703,157810703,Scarlett,True,Win,False,False,False,12544,12544,12946
Scarlett157810704,157810704,Scarlett,True,Win,True,False,False,17928,17928,18355
Scarlett158072833,158072833,Scarlett,True,Win,True,False,False,11276,11276,11388
Scarlett158072844,158072844,Scarlett,True,Win,False,False,False,15079,15079,18866
Scarlett158072846,158072846,Scarlett,True,Win,True,False,False,18892,18892,18918
Scarlett158072850,158072850,Scarlett,True,Win,True,False,False,18952,18952,19348
Scarlett158334977,158334977,Scarlett,True,Win,True,False,False,11276,11276,11405
Scarlett158334980,158334980,Scarlett,True,Win,True,False,False,11502,11502,13478
Scarlett158597121,158597121,Scarlett,True,Win,True,False,False,11276,11276,11420
Scarlett158597123,158597123,Scarlett,True,Win,True,False,False,14588,14588,14785
Scarlett158597128,158597128,Scarlett,True,Win,True,False,False,18952,18952,19332
Scarlett158597137,158597137,Scarlett,True,Win,False,True,False,19423,19694,NA
Scarlett158859276,158859276,Scarlett,True,Win,False,False,False,11469,11469,12158
Scarlett158859285,158859285,Scarlett,True,Win,True,False,False,12417,12417,14873
Scarlett158859288,158859288,Scarlett,True,Win,False,False,True,15918,15918,NA
Scarlett159121409,159121409,Scarlett,True,Win,False,False,False,11327,11327,11763
Scarlett159121410,159121410,Scarlett,True,Win,False,False,False,11809,11809,12353
Scarlett159121411,159121411,Scarlett,True,Win,True,False,False,12358,12358,13489
Scarlett159121413,159121413,Scarlett,True,Win,False,False,False,13517,13517,14192
Scarlett159121414,159121414,Scarlett,True,Win,True,False,False,14195,14195,14956
Scarlett159121417,159121417,Scarlett,True,Win,True,False,False,15744,15744,16876
Scarlett159121420,159121420,Scarlett,True,Win,True,False,False,16980,16980,19067
Scarlett159121423,159121423,Scarlett,True,Win,True,False,False,19086,19086,NA
Scarlett159383556,159383556,Scarlett,True,Win,True,False,False,11506,11506,12424
Scarlett159383571,159383571,Scarlett,True,Win,True,False,False,15747,15747,18292
Scarlett159645697,159645697,Scarlett,True,Win,False,False,False,11331,11331,11764
Scarlett159907842,159907842,Scarlett,True,Win,False,False,False,11563,11563,12158
Scarlett159907847,159907847,Scarlett,True,Win,True,False,False,12409,12409,13516
Scarlett159907852,159907852,Scarlett,True,Win,False,False,False,14146,14146,14729
Scarlett160169987,160169987,Scarlett,True,Win,True,False,False,11670,11670,12425
Scarlett160169997,160169997,Scarlett,True,Win,True,False,False,17406,17406,18457
Scarlett160432129,160432129,Scarlett,True,Win,True,False,False,11670,11670,12425
Scarlett160432131,160432131,Scarlett,True,Win,False,False,False,12445,12445,12947
Scarlett160432132,160432132,Scarlett,True,Win,True,False,False,17926,17926,18396
Scarlett160694273,160694273,Scarlett,True,Win,True,False,False,11676,11676,12427
Scarlett160694278,160694278,Scarlett,True,Win,False,True,False,12468,12708,16400
Scarlett160694287,160694287,Scarlett,True,Win,False,False,False,16658,16658,17406
Scarlett160694288,160694288,Scarlett,True,Win,True,False,False,17408,17408,18307
Scarlett160956417,160956417,Scarlett,True,Win,True,False,False,11676,11676,12428
Scarlett160956428,160956428,Scarlett,True,Win,False,False,False,12525,12525,12947
Scarlett160956429,160956429,Scarlett,True,Win,True,False,False,17926,17926,18407
Scarlett161218561,161218561,Scarlett,True,Win,False,False,True,11755,11755,NA
Scarlett161480705,161480705,Scarlett,True,Win,False,False,True,11764,11764,NA
Scarlett161742849,161742849,Scarlett,True,Win,False,True,False,11810,12090,13278
Scarlett161742854,161742854,Scarlett,True,Win,False,True,False,15966,16206,NA
Scarlett162267138,162267138,Scarlett,True,Win,True,False,False,15748,15748,18126
Scarlett162529281,162529281,Scarlett,True,Win,False,True,False,11849,12125,NA
Scarlett162791433,162791433,Scarlett,True,Win,False,False,False,11972,11972,12831
Scarlett162791441,162791441,Scarlett,True,Win,False,False,False,17448,17448,17925
Scarlett162791442,162791442,Scarlett,True,Win,True,False,False,17928,17928,18389
Scarlett163315721,163315721,Scarlett,True,Win,False,False,False,11965,11965,12356
Scarlett163315725,163315725,Scarlett,True,Win,True,False,False,12418,12418,13515
Scarlett163315730,163315730,Scarlett,True,Win,False,True,False,17741,18011,NA
Scarlett163577862,163577862,Scarlett,True,Win,False,True,False,11997,12267,17000
Scarlett163577865,163577865,Scarlett,True,Win,False,False,False,17303,17303,17925
Scarlett163840016,163840016,Scarlett,True,Win,True,False,False,12158,12158,12765
Scarlett163840017,163840017,Scarlett,True,Win,True,False,False,12769,12769,14197
Scarlett163840021,163840021,Scarlett,True,Win,True,False,False,14248,14248,18359
Scarlett164102145,164102145,Scarlett,True,Win,False,True,False,11934,12212,16612
Scarlett164102150,164102150,Scarlett,True,Win,True,False,False,16734,16734,18085
Scarlett164364298,164364298,Scarlett,True,Win,True,False,False,12155,12155,12765
Scarlett164364299,164364299,Scarlett,True,Win,True,False,False,12769,12769,13016
Scarlett164364306,164364306,Scarlett,True,Win,True,False,False,14588,14588,14799
Scarlett164364308,164364308,Scarlett,True,Win,True,False,False,14813,14813,15023
Scarlett164626434,164626434,Scarlett,True,Win,False,True,False,11953,12231,NA
Scarlett164888582,164888582,Scarlett,True,Win,False,False,True,15915,15915,NA
Scarlett165150721,165150721,Scarlett,True,Win,False,False,False,11950,11950,12358
Scarlett165150725,165150725,Scarlett,True,Win,True,False,False,12418,12418,15115
Scarlett165150734,165150734,Scarlett,True,Win,False,False,False,15537,15537,16192
Scarlett165150735,165150735,Scarlett,True,Win,True,False,False,16197,16197,19079
Scarlett165150736,165150736,Scarlett,True,Win,True,False,False,19082,19082,20351
Scarlett165675010,165675010,Scarlett,True,Win,False,False,False,11964,11964,12351
Scarlett165675011,165675011,Scarlett,True,Win,True,False,False,12358,12358,13505
Scarlett165675015,165675015,Scarlett,True,Win,False,False,False,18842,18842,19504
Scarlett165675016,165675016,Scarlett,True,Win,False,False,False,19520,19520,NA
Scarlett165937159,165937159,Scarlett,True,Win,False,True,False,12035,NA,12081
Scarlett165937160,165937160,Scarlett,True,Win,True,False,False,12105,12105,NA
Scarlett166461447,166461447,Scarlett,True,Win,False,False,False,12049,12049,12347
Scarlett166461448,166461448,Scarlett,True,Win,True,False,False,12353,12353,13516
Scarlett166461450,166461450,Scarlett,True,Win,False,False,False,13530,13530,14194
Scarlett166461451,166461451,Scarlett,True,Win,True,False,False,14211,14211,14311
Scarlett166461455,166461455,Scarlett,True,Win,True,False,False,14366,14366,14786
Scarlett166461456,166461456,Scarlett,True,Win,True,False,False,16199,16199,16792
Scarlett166461461,166461461,Scarlett,True,Win,False,False,False,17208,17208,17926
Scarlett166461462,166461462,Scarlett,True,Win,True,False,False,17928,17928,18333
Scarlett166723588,166723588,Scarlett,True,Win,True,False,False,16979,16979,18496
Scarlett166723589,166723589,Scarlett,True,Win,False,False,False,19706,19706,NA
Scarlett166985739,166985739,Scarlett,True,Win,True,False,False,12157,12157,12766
Scarlett166985740,166985740,Scarlett,True,Win,True,False,False,12768,12768,13567
Scarlett166985741,166985741,Scarlett,True,Win,True,False,False,13668,13668,14798
Scarlett166985742,166985742,Scarlett,True,Win,True,False,False,14808,14808,15096
Scarlett166985754,166985754,Scarlett,True,Win,True,False,False,15299,15299,16854
Scarlett166985759,166985759,Scarlett,True,Win,False,False,False,17141,17141,17928
Scarlett166985760,166985760,Scarlett,True,Win,False,False,False,17950,17950,18955
Scarlett166985761,166985761,Scarlett,True,Win,True,False,False,18957,18957,20185
Scarlett167247873,167247873,Scarlett,True,Win,False,False,False,11968,11968,12344
Scarlett167247874,167247874,Scarlett,True,Win,True,False,False,12353,12353,13423
Scarlett167247875,167247875,Scarlett,True,Win,False,False,False,17922,17922,18955
Scarlett167247876,167247876,Scarlett,True,Win,True,False,False,18957,18957,20185
Scarlett167247878,167247878,Scarlett,True,Win,False,False,False,20199,20199,NA
Scarlett167510026,167510026,Scarlett,True,Win,True,False,False,12150,12150,12766
Scarlett167510027,167510027,Scarlett,True,Win,True,False,False,12768,12768,14548
Scarlett167510033,167510033,Scarlett,True,Win,False,False,False,14626,14626,15299
Scarlett168034308,168034308,Scarlett,True,Win,False,False,False,12006,12006,12341
Scarlett168034312,168034312,Scarlett,True,Win,True,False,False,12421,12421,13544
Scarlett168034315,168034315,Scarlett,True,Win,True,False,False,13674,13674,14744
Scarlett168034318,168034318,Scarlett,True,Win,False,True,False,16484,16760,NA
Scarlett168296456,168296456,Scarlett,True,Win,True,False,False,12158,12158,12768
Scarlett168296457,168296457,Scarlett,True,Win,True,False,False,12776,12776,13043
Scarlett168296462,168296462,Scarlett,True,Win,False,False,False,13245,13245,13673
Scarlett168296463,168296463,Scarlett,True,Win,True,False,False,13675,13675,14157
Scarlett168296467,168296467,Scarlett,True,Win,True,False,False,14205,14205,14812
Scarlett168296470,168296470,Scarlett,True,Win,False,False,False,16178,16178,16743
Scarlett168558602,168558602,Scarlett,True,Win,True,False,False,12158,12158,12768
Scarlett168558603,168558603,Scarlett,True,Win,True,False,False,12776,12776,13058
Scarlett168558605,168558605,Scarlett,True,Win,True,False,False,17525,17525,19095
Scarlett168820746,168820746,Scarlett,True,Win,True,False,False,12155,12155,12769
Scarlett168820747,168820747,Scarlett,True,Win,True,False,False,12776,12776,12981
Scarlett168820748,168820748,Scarlett,True,Win,False,True,False,13332,13601,13854
Scarlett168820749,168820749,Scarlett,True,Win,False,True,False,13860,14130,16366
Scarlett168820757,168820757,Scarlett,True,Win,False,False,False,16677,16677,17406
Scarlett168820758,168820758,Scarlett,True,Win,True,False,False,17408,17408,20185
Scarlett168820760,168820760,Scarlett,True,Win,False,False,False,20197,20197,NA
Scarlett169869321,169869321,Scarlett,True,Win,True,False,False,12157,12157,12769
Scarlett169869322,169869322,Scarlett,True,Win,True,False,False,12771,12771,13664
Scarlett169869323,169869323,Scarlett,True,Win,True,False,False,13668,13668,14165
Scarlett169869325,169869325,Scarlett,True,Win,True,False,False,14212,14212,15058
Scarlett170131466,170131466,Scarlett,True,Win,False,False,False,12196,12196,12338
Scarlett170131471,170131471,Scarlett,True,Win,True,False,False,12424,12424,13523
Scarlett170131477,170131477,Scarlett,True,Win,False,True,False,13995,NA,14052
Scarlett170131481,170131481,Scarlett,True,Win,True,False,False,14212,14212,14519
Scarlett170131484,170131484,Scarlett,True,Win,False,False,False,17710,17710,18957
Scarlett170131485,170131485,Scarlett,True,Win,True,False,False,18960,18960,20123
Scarlett170131486,170131486,Scarlett,True,Win,True,False,False,20126,20126,NA
Scarlett170393606,170393606,Scarlett,True,Win,True,False,False,12158,12158,12771
Scarlett170393607,170393607,Scarlett,True,Win,True,False,False,12774,12774,12961
Scarlett170393608,170393608,Scarlett,True,Win,True,False,False,17923,17923,18231
Scarlett170655757,170655757,Scarlett,True,Win,False,False,False,19275,19275,NA
Scarlett170917891,170917891,Scarlett,True,Win,False,False,False,12064,12064,12334
Scarlett170917896,170917896,Scarlett,True,Win,True,False,False,12428,12428,15112
Scarlett170917912,170917912,Scarlett,True,Win,False,False,False,15529,15529,16197
Scarlett170917913,170917913,Scarlett,True,Win,True,False,False,16199,16199,18307
Scarlett171180035,171180035,Scarlett,True,Win,False,False,False,12205,12205,12331
Scarlett171180039,171180039,Scarlett,True,Win,True,False,False,12421,12421,14728
Scarlett171180040,171180040,Scarlett,True,Win,True,False,False,16465,16465,16830
Scarlett171442182,171442182,Scarlett,True,Win,False,False,False,15878,15878,NA
Scarlett171704330,171704330,Scarlett,True,Win,False,True,False,15765,16245,NA
Scarlett171966465,171966465,Scarlett,True,Win,True,False,False,12422,12422,13502
Scarlett171966468,171966468,Scarlett,True,Win,True,False,False,14053,14053,14817
Scarlett171966474,171966474,Scarlett,True,Win,False,False,False,16164,16164,16743
Scarlett171966475,171966475,Scarlett,True,Win,False,False,False,17307,17307,17928
Scarlett171966485,171966485,Scarlett,True,Win,False,False,False,18084,18084,18957
Scarlett172228613,172228613,Scarlett,True,Win,True,False,False,14212,14212,14851
Scarlett172228617,172228617,Scarlett,True,Win,False,False,False,18190,18190,18958
Scarlett172228618,172228618,Scarlett,True,Win,True,False,False,18960,18960,19309
Scarlett172228621,172228621,Scarlett,True,Win,False,False,False,19427,19427,NA
Scarlett172490763,172490763,Scarlett,True,Win,False,False,False,12685,12685,13673
Scarlett172490764,172490764,Scarlett,True,Win,True,False,False,13675,13675,14796
Scarlett172490780,172490780,Scarlett,True,Win,False,False,False,20100,20100,NA
Scarlett172752905,172752905,Scarlett,True,Win,False,False,False,12596,12596,14276
Scarlett172752906,172752906,Scarlett,True,Win,True,False,False,14278,14278,15112
Scarlett172752917,172752917,Scarlett,True,Win,True,False,False,16978,16978,19823
Scarlett173015048,173015048,Scarlett,True,Win,False,False,False,12630,12630,13674
Scarlett173015050,173015050,Scarlett,True,Win,False,False,False,13965,13965,14366
Scarlett173015052,173015052,Scarlett,True,Win,True,False,False,14456,14456,14761
Scarlett173277189,173277189,Scarlett,True,Win,True,False,False,12765,12765,14728
Scarlett173277190,173277190,Scarlett,True,Win,True,False,False,16465,16465,16778
Scarlett173539332,173539332,Scarlett,True,Win,False,True,False,12648,12925,13234
Scarlett173539341,173539341,Scarlett,True,Win,False,False,False,14886,14886,15747
Scarlett173801477,173801477,Scarlett,True,Win,True,False,False,17530,17530,18260
Scarlett174063621,174063621,Scarlett,True,Win,True,False,False,12762,12762,13565
Scarlett174063622,174063622,Scarlett,True,Win,True,False,False,13673,13673,14711
Scarlett174063623,174063623,Scarlett,True,Win,False,False,False,14717,14717,15299
Scarlett174063625,174063625,Scarlett,True,Win,False,False,False,15527,15527,16199
Scarlett174063628,174063628,Scarlett,True,Win,False,False,False,16380,16380,16982
Scarlett174063633,174063633,Scarlett,True,Win,False,False,False,17117,17117,17532
Scarlett174063634,174063634,Scarlett,True,Win,True,False,False,17539,17539,NA
Scarlett174325764,174325764,Scarlett,True,Win,True,False,False,12766,12766,14859
Scarlett174325765,174325765,Scarlett,True,Win,False,False,False,16071,16071,16744
Scarlett174587908,174587908,Scarlett,True,Win,True,False,False,12769,12769,12970
Scarlett174587910,174587910,Scarlett,True,Win,True,False,False,17922,17922,18311
Scarlett174850060,174850060,Scarlett,True,Win,False,False,False,20068,20068,NA
Scarlett175112195,175112195,Scarlett,True,Win,True,False,False,12769,12769,13555
Scarlett175112197,175112197,Scarlett,True,Win,True,False,False,13576,13576,15047
Scarlett175112198,175112198,Scarlett,True,Win,False,False,False,15677,15677,16199
Scarlett175374339,175374339,Scarlett,True,Win,False,False,False,12592,12592,12802
Scarlett175636481,175636481,Scarlett,True,Win,False,False,False,12578,12578,13674
Scarlett175636484,175636484,Scarlett,True,Win,False,False,False,13757,13757,14212
Scarlett175636488,175636488,Scarlett,True,Win,True,False,False,14262,14262,14744
Scarlett175636489,175636489,Scarlett,True,Win,False,False,False,16397,16397,16982
Scarlett175636491,175636491,Scarlett,True,Win,False,False,False,17025,17025,17533
Scarlett175636492,175636492,Scarlett,True,Win,True,False,False,17536,17536,NA
Scarlett175898631,175898631,Scarlett,True,Win,True,False,False,15744,15744,18114
Scarlett176160769,176160769,Scarlett,True,Win,False,False,False,12818,12818,13675
Scarlett176160771,176160771,Scarlett,True,Win,False,False,False,13696,13696,14212
Scarlett176160772,176160772,Scarlett,True,Win,False,False,False,14237,14237,14732
Scarlett176160779,176160779,Scarlett,True,Win,True,False,False,16741,16741,18499
Scarlett176160781,176160781,Scarlett,True,Win,True,False,False,18892,18892,18915
Scarlett176160782,176160782,Scarlett,True,Win,True,False,False,18955,18955,19337
Scarlett176160784,176160784,Scarlett,True,Win,False,False,False,19455,19455,NA
Scarlett176422913,176422913,Scarlett,True,Win,True,False,False,12823,12823,15255
Scarlett176422915,176422915,Scarlett,True,Win,False,False,False,15279,15279,15747
Scarlett176422916,176422916,Scarlett,True,Win,False,True,False,15842,17442,18884
Scarlett176422918,176422918,Scarlett,True,Win,True,False,False,18892,18892,18906
Scarlett176422920,176422920,Scarlett,True,Win,True,False,False,18954,18954,18966
Scarlett176685058,176685058,Scarlett,True,Win,True,False,False,14728,14728,15302
Scarlett176685062,176685062,Scarlett,True,Win,False,False,False,15494,15494,16200
Scarlett176685064,176685064,Scarlett,True,Win,False,False,False,16311,16311,16744
Scarlett176685071,176685071,Scarlett,True,Win,False,False,False,18205,18205,18960
Scarlett176685073,176685073,Scarlett,True,Win,True,False,False,19083,19083,20366
Scarlett176947204,176947204,Scarlett,True,Win,True,False,False,14947,14947,NA
Scarlett177209345,177209345,Scarlett,True,Win,False,False,False,12870,12870,14195
Scarlett177209346,177209346,Scarlett,True,Win,True,False,False,14211,14211,14303
Scarlett177209347,177209347,Scarlett,True,Win,True,False,False,14366,14366,14866
Scarlett177209351,177209351,Scarlett,True,Win,False,False,False,14894,14894,15748
Scarlett177209353,177209353,Scarlett,True,Win,True,False,False,15810,15810,19294
Scarlett177209356,177209356,Scarlett,True,Win,True,False,False,19499,19499,19952
Scarlett177209361,177209361,Scarlett,True,Win,False,False,False,20015,20015,NA
Scarlett177471495,177471495,Scarlett,True,Win,False,False,False,16917,16917,17408
Scarlett177471499,177471499,Scarlett,True,Win,True,False,False,17530,17530,18407
Scarlett177733636,177733636,Scarlett,True,Win,True,False,False,15872,15872,NA
Scarlett177995780,177995780,Scarlett,True,Win,False,True,False,15908,16148,NA
Scarlett178257922,178257922,Scarlett,True,Win,False,False,False,19435,19435,NA
Scarlett178520065,178520065,Scarlett,True,Win,False,False,False,12938,12938,14053
Scarlett178520066,178520066,Scarlett,True,Win,True,False,False,14058,14058,14156
Scarlett178520069,178520069,Scarlett,True,Win,False,False,False,14176,14176,14588
